x,y,z,avg_af,avg_relV,H_index,var_af,drift_flux,avg_dPdy
0.00000000e+00,4.32000000e-02,0.00000000e+00,9.92696929e-01,4.42591079e-01,7.97778474e-01,1.56075636e-04,-8.49589027e-06,3.06486404e+01
4.80000000e-03,4.32000000e-02,0.00000000e+00,9.94459907e-01,5.28395902e-01,5.74296161e-01,1.32567626e-04,3.55273410e-04,5.03511908e+01
9.60000000e-03,4.32000000e-02,0.00000000e+00,9.96846197e-01,1.11818094e+00,7.55617502e-01,6.20752222e-05,1.89203929e-04,9.05196282e+01
1.44000000e-02,4.32000000e-02,0.00000000e+00,9.87498377e-01,4.53825495e-01,3.58493117e-01,4.56204882e-04,1.12310243e-03,2.65411898e+01
1.92000000e-02,4.32000000e-02,0.00000000e+00,9.78250442e-01,2.93848478e-01,3.16011722e-01,1.14286567e-03,-7.74595453e-04,-4.98777906e+01
2.40000000e-02,4.32000000e-02,0.00000000e+00,9.88969775e-01,3.23503554e-01,5.28797947e-01,2.86818806e-04,1.28065881e-04,7.38988660e+00
2.88000000e-02,4.32000000e-02,0.00000000e+00,9.88481356e-01,2.32014923e-01,5.87887543e-01,3.05111854e-04,-3.87310046e-04,2.74982037e+00
3.36000000e-02,4.32000000e-02,0.00000000e+00,9.96536930e-01,7.29493933e-01,4.33441651e-01,7.64486835e-05,-2.68686363e-05,1.76517660e+01
0.00000000e+00,4.80000000e-02,0.00000000e+00,9.93236260e-01,4.83204017e-01,7.68691960e-01,1.40450890e-04,3.12478140e-07,4.30919903e+01
4.80000000e-03,4.80000000e-02,0.00000000e+00,9.93893732e-01,6.62706704e-01,6.51605703e-01,1.41838429e-04,1.45681802e-04,2.93577907e+00
9.60000000e-03,4.80000000e-02,0.00000000e+00,9.86118249e-01,6.02046287e-01,5.86880244e-01,4.36776230e-04,1.00751743e-03,-1.05653713e+02
1.44000000e-02,4.80000000e-02,0.00000000e+00,9.75308460e-01,2.13311978e-01,5.37862521e-01,7.11955346e-04,4.01347826e-04,-9.23888437e+01
1.92000000e-02,4.80000000e-02,0.00000000e+00,9.85079639e-01,2.24534355e-01,5.86451232e-01,4.39405713e-04,4.37876880e-06,-4.97151973e+01
2.40000000e-02,4.80000000e-02,0.00000000e+00,9.86339645e-01,2.72676893e-01,7.58209812e-01,3.43494044e-04,2.86578354e-04,-4.04524096e+01
2.88000000e-02,4.80000000e-02,0.00000000e+00,9.91156636e-01,2.77196501e-01,5.94062812e-01,2.11554150e-04,-1.13812211e-04,3.54369841e+01
3.36000000e-02,4.80000000e-02,0.00000000e+00,9.96217965e-01,7.48788702e-01,3.29850342e-01,8.57504633e-05,1.46755968e-05,5.32200828e+01
0.00000000e+00,5.28000000e-02,0.00000000e+00,9.93929042e-01,5.36259930e-01,8.18673412e-01,1.22047812e-04,2.61472215e-05,8.74276294e+01
4.80000000e-03,5.28000000e-02,0.00000000e+00,9.94753075e-01,6.75393538e-01,7.12894981e-01,1.14715809e-04,-2.47769266e-04,6.34910973e+01
9.60000000e-03,5.28000000e-02,0.00000000e+00,9.94921026e-01,4.51442272e-01,8.53572535e-01,1.43291422e-04,-3.59141644e-04,4.64039098e+01
1.44000000e-02,5.28000000e-02,0.00000000e+00,9.85547227e-01,1.79266457e-01,4.01778250e-01,3.52321608e-04,-2.31933966e-05,2.99781880e+01
1.92000000e-02,5.28000000e-02,0.00000000e+00,9.92178164e-01,2.84258036e-01,4.53473217e-01,1.80785425e-04,2.85892682e-04,4.05281646e+01
2.40000000e-02,5.28000000e-02,0.00000000e+00,9.93243981e-01,3.89842345e-01,5.74625590e-01,1.76090504e-04,2.23512500e-04,4.63086762e+01
2.88000000e-02,5.28000000e-02,0.00000000e+00,9.89619776e-01,2.56709720e-01,6.13385502e-01,2.66002547e-04,-6.00558513e-05,5.99490951e+01
3.36000000e-02,5.28000000e-02,0.00000000e+00,9.95939603e-01,7.07552980e-01,3.35267126e-01,8.90042308e-05,3.44168352e-05,6.58826509e+01
0.00000000e+00,5.76000000e-02,0.00000000e+00,9.92911678e-01,4.93394029e-01,7.57115805e-01,1.85144042e-04,1.49026401e-04,1.48265522e+02
4.80000000e-03,5.76000000e-02,0.00000000e+00,9.93921461e-01,6.39408502e-01,4.63340446e-01,1.62085280e-04,-3.75892623e-04,8.03600001e+01
9.60000000e-03,5.76000000e-02,0.00000000e+00,9.97747268e-01,6.84646251e-01,3.16920217e-01,5.51101696e-05,-9.08137648e-05,1.14707307e+02
1.44000000e-02,5.76000000e-02,0.00000000e+00,9.89282503e-01,1.50997188e-01,5.46844337e-01,2.35973834e-04,-2.28276419e-04,9.40835059e+01
1.92000000e-02,5.76000000e-02,0.00000000e+00,9.95346602e-01,3.64054351e-01,3.46132915e-01,1.23263697e-04,9.77192228e-05,8.67576988e+01
2.40000000e-02,5.76000000e-02,0.00000000e+00,9.93633887e-01,3.92862069e-01,6.26904066e-01,1.59729077e-04,2.76391020e-04,5.46244374e+01
2.88000000e-02,5.76000000e-02,0.00000000e+00,9.87256967e-01,2.14106321e-01,5.89831167e-01,3.10673420e-04,2.90684214e-04,6.09274793e+01
3.36000000e-02,5.76000000e-02,0.00000000e+00,9.95867720e-01,7.19946940e-01,3.26596884e-01,9.93187865e-05,2.02120020e-04,1.47215541e+02
0.00000000e+00,6.24000000e-02,0.00000000e+00,9.80798535e-01,2.98161082e-01,8.41359946e-01,5.22393022e-04,-2.15199670e-04,-1.03519410e+02
4.80000000e-03,6.24000000e-02,0.00000000e+00,9.87275596e-01,3.36577661e-01,4.98109534e-01,3.55508870e-04,-9.56379954e-04,3.48821062e+01
9.60000000e-03,6.24000000e-02,0.00000000e+00,9.94555259e-01,7.21775603e-01,3.43480666e-01,1.60269544e-04,-3.13914677e-04,1.00104767e+02
1.44000000e-02,6.24000000e-02,0.00000000e+00,9.91583467e-01,2.37663187e-01,5.29855385e-01,1.85719926e-04,-1.39641721e-05,2.99813458e+01
1.92000000e-02,6.24000000e-02,0.00000000e+00,9.90583964e-01,3.30055578e-01,3.96022526e-01,2.26543408e-04,3.62533997e-05,3.08896157e+01
2.40000000e-02,6.24000000e-02,0.00000000e+00,9.89777763e-01,3.69476367e-01,5.12732668e-01,3.20255974e-04,2.92954069e-04,9.40575259e+00
2.88000000e-02,6.24000000e-02,0.00000000e+00,9.82394669e-01,2.40197852e-01,5.67733677e-01,5.30809464e-04,7.49452974e-04,-3.74744856e+01
3.36000000e-02,6.24000000e-02,0.00000000e+00,9.81205708e-01,3.90222887e-01,5.40482487e-01,5.50969413e-04,9.29919737e-04,-5.79606444e+01
0.00000000e+00,6.72000000e-02,0.00000000e+00,9.86614631e-01,2.86334435e-01,1.11038008e+00,4.24069399e-04,3.64957651e-05,-9.16102508e+01
4.80000000e-03,6.72000000e-02,0.00000000e+00,9.85816180e-01,3.05392767e-01,7.83359485e-01,3.36896810e-04,-1.55526060e-04,-6.42371346e+01
9.60000000e-03,6.72000000e-02,0.00000000e+00,9.85434396e-01,3.45056430e-01,5.63353486e-01,4.84179694e-04,-3.24349849e-04,-8.25947122e+01
1.44000000e-02,6.72000000e-02,0.00000000e+00,9.93448662e-01,3.54728585e-01,5.37419141e-01,1.55009928e-04,-1.72673413e-04,3.56637362e-01
1.92000000e-02,6.72000000e-02,0.00000000e+00,9.89377201e-01,3.24348052e-01,6.40429771e-01,2.33246502e-04,-5.21184596e-06,-2.15349719e+01
2.40000000e-02,6.72000000e-02,0.00000000e+00,9.87937821e-01,2.69951992e-01,8.13791512e-01,2.70552382e-04,1.13234608e-04,-4.14604202e+01
2.88000000e-02,6.72000000e-02,0.00000000e+00,9.87078130e-01,2.33620174e-01,7.23601932e-01,3.19830310e-04,1.42268490e-04,-4.10955897e+01
3.36000000e-02,6.72000000e-02,0.00000000e+00,9.82234905e-01,2.06889219e-01,9.73014520e-01,4.97355551e-04,-1.67889137e-04,-1.17576189e+02
0.00000000e+00,7.20000000e-02,0.00000000e+00,9.93907521e-01,2.71642969e-01,4.24909174e-01,1.32885269e-04,-4.95228893e-05,5.01092324e+01
4.80000000e-03,7.20000000e-02,0.00000000e+00,9.86475274e-01,2.50642311e-01,7.47529259e-01,3.00602175e-04,-9.37880756e-05,1.61096634e+01
9.60000000e-03,7.20000000e-02,0.00000000e+00,9.86433413e-01,2.04616915e-01,4.48508598e-01,3.70228340e-04,-3.55906556e-04,4.93745072e+00
1.44000000e-02,7.20000000e-02,0.00000000e+00,9.92530633e-01,3.88233015e-01,4.12360278e-01,1.98267869e-04,-3.67450492e-04,5.38454673e-01
1.92000000e-02,7.20000000e-02,0.00000000e+00,9.92397283e-01,3.62370469e-01,7.16277221e-01,1.63926794e-04,-5.46421972e-05,1.64291334e+01
2.40000000e-02,7.20000000e-02,0.00000000e+00,9.93607630e-01,3.39143040e-01,7.97329261e-01,1.29693781e-04,-2.24872701e-05,3.78280734e+01
2.88000000e-02,7.20000000e-02,0.00000000e+00,9.93769253e-01,2.40365035e-01,7.20941335e-01,1.30641280e-04,2.98174244e-06,3.94304332e+01
3.36000000e-02,7.20000000e-02,0.00000000e+00,9.95388061e-01,2.79140835e-01,3.57297975e-01,1.15653719e-04,-1.37592435e-05,5.24441431e+01
0.00000000e+00,7.68000000e-02,0.00000000e+00,9.92905515e-01,2.62840582e-01,5.41992400e-01,1.55824538e-04,6.55521100e-06,4.92076853e+01
4.80000000e-03,7.68000000e-02,0.00000000e+00,9.85442294e-01,1.95070299e-01,6.98606508e-01,3.57562653e-04,-8.45289222e-05,3.87841864e+01
9.60000000e-03,7.68000000e-02,0.00000000e+00,9.84642510e-01,1.69989325e-01,5.68038656e-01,4.10374768e-04,-8.40261002e-05,1.54220631e+01
1.44000000e-02,7.68000000e-02,0.00000000e+00,9.95567524e-01,5.05817275e-01,4.29912774e-01,9.97600570e-05,-1.44375702e-04,2.19032839e+01
1.92000000e-02,7.68000000e-02,0.00000000e+00,9.94887778e-01,4.67678862e-01,7.16302248e-01,1.08057569e-04,-5.91779894e-05,2.48753456e+01
2.40000000e-02,7.68000000e-02,0.00000000e+00,9.94717124e-01,4.00035011e-01,6.69216255e-01,1.12258482e-04,6.46564247e-06,3.35210911e+01
2.88000000e-02,7.68000000e-02,0.00000000e+00,9.94853113e-01,3.56023075e-01,7.39624159e-01,1.05654783e-04,2.73962007e-05,1.41604178e+01
3.36000000e-02,7.68000000e-02,0.00000000e+00,9.90650655e-01,2.86915581e-01,3.33483015e-01,3.18195442e-04,2.01267204e-04,2.25307917e+01
0.00000000e+00,8.16000000e-02,0.00000000e+00,9.88690196e-01,2.10894552e-01,6.07004578e-01,2.92628101e-04,4.20141214e-05,-2.13500844e+01
4.80000000e-03,8.16000000e-02,0.00000000e+00,9.88906053e-01,2.95069428e-01,6.15252647e-01,2.58715211e-04,-3.51851457e-04,-1.29872398e+01
9.60000000e-03,8.16000000e-02,0.00000000e+00,9.89342218e-01,2.73410747e-01,4.25490353e-01,2.77393735e-04,1.11486448e-04,1.00131391e+01
1.44000000e-02,8.16000000e-02,0.00000000e+00,9.95397290e-01,5.17735790e-01,4.74671654e-01,1.01364576e-04,-1.09618491e-04,1.95195640e+01
1.92000000e-02,8.16000000e-02,0.00000000e+00,9.96097815e-01,6.30662544e-01,5.62590894e-01,1.00321010e-04,-2.69543227e-05,1.18829089e+01
2.40000000e-02,8.16000000e-02,0.00000000e+00,9.94696325e-01,5.46641817e-01,7.00051955e-01,1.19504421e-04,-1.14311748e-05,-2.42070264e+01
2.88000000e-02,8.16000000e-02,0.00000000e+00,9.94206174e-01,3.83461225e-01,7.56006270e-01,1.24287749e-04,3.03612546e-05,6.12256474e-01
3.36000000e-02,8.16000000e-02,0.00000000e+00,9.83181640e-01,2.49787391e-01,2.49047373e-01,6.22798778e-04,2.08768809e-04,-3.20671731e+01
0.00000000e+00,8.64000000e-02,0.00000000e+00,9.86067723e-01,1.61875741e-01,5.89410657e-01,3.54575303e-04,-3.38264678e-05,2.32038118e+00
4.80000000e-03,8.64000000e-02,0.00000000e+00,9.92058602e-01,3.11372778e-01,7.60079336e-01,1.71814841e-04,-5.66032217e-05,2.58301509e+01
9.60000000e-03,8.64000000e-02,0.00000000e+00,9.92066558e-01,3.70857719e-01,3.83366500e-01,1.93829438e-04,-1.17562228e-04,3.09532888e+01
1.44000000e-02,8.64000000e-02,0.00000000e+00,9.94697952e-01,5.47448328e-01,4.12785113e-01,1.26183227e-04,2.50745646e-05,2.15226265e+01
1.92000000e-02,8.64000000e-02,0.00000000e+00,9.93905851e-01,4.60636417e-01,6.85176796e-01,1.33538999e-04,-1.91738517e-04,4.27263809e-01
2.40000000e-02,8.64000000e-02,0.00000000e+00,9.96974444e-01,4.55974931e-01,8.55979819e-01,7.17474897e-05,5.61122114e-05,1.24504702e+01
2.88000000e-02,8.64000000e-02,0.00000000e+00,9.92995984e-01,3.80604984e-01,5.37703326e-01,2.03195307e-04,-2.09838934e-04,-1.05712531e+01
3.36000000e-02,8.64000000e-02,0.00000000e+00,9.85187271e-01,2.26141496e-01,2.64703167e-01,4.99819245e-04,3.32679308e-04,1.07533209e+01
0.00000000e+00,9.12000000e-02,0.00000000e+00,9.79322434e-01,1.18009367e-01,4.21864985e-01,6.57823726e-04,1.63152865e-04,3.90116372e+01
4.80000000e-03,9.12000000e-02,0.00000000e+00,9.87789228e-01,1.87706019e-01,6.81902084e-01,2.88007750e-04,1.99013296e-04,6.28756022e+01
9.60000000e-03,9.12000000e-02,0.00000000e+00,9.91992775e-01,3.55166609e-01,4.93814115e-01,1.95139750e-04,-2.72155889e-04,6.63387776e+01
1.44000000e-02,9.12000000e-02,0.00000000e+00,9.95132266e-01,4.95889115e-01,4.90893210e-01,1.12153417e-04,-1.96563089e-05,5.01136889e+01
1.92000000e-02,9.12000000e-02,0.00000000e+00,9.96250906e-01,4.70645337e-01,5.94583486e-01,9.83074109e-05,-2.26129783e-04,6.14050222e+01
2.40000000e-02,9.12000000e-02,0.00000000e+00,9.98842288e-01,6.17166965e-01,3.45183973e-01,3.40970369e-05,-1.67776433e-05,7.90055208e+01
2.88000000e-02,9.12000000e-02,0.00000000e+00,9.97577061e-01,5.60300361e-01,2.41687929e-01,7.06013507e-05,-1.20829549e-04,7.61478249e+01
3.36000000e-02,9.12000000e-02,0.00000000e+00,9.85687642e-01,2.20993313e-01,2.11933579e-01,4.51429220e-04,-5.17751384e-05,6.48126035e+01
0.00000000e+00,9.60000000e-02,0.00000000e+00,9.83950129e-01,1.10416196e-01,6.62250976e-01,4.98473045e-04,-5.80096176e-05,6.65960603e+01
4.80000000e-03,9.60000000e-02,0.00000000e+00,9.85732983e-01,1.29994393e-01,6.90784249e-01,3.40693010e-04,1.56814009e-04,4.89031412e+01
9.60000000e-03,9.60000000e-02,0.00000000e+00,9.90766698e-01,2.74117764e-01,7.01543792e-01,2.12043875e-04,1.75373750e-05,4.08161475e+01
1.44000000e-02,9.60000000e-02,0.00000000e+00,9.95748679e-01,5.62916667e-01,4.28917161e-01,1.13876235e-04,6.43148191e-05,4.86469940e+01
1.92000000e-02,9.60000000e-02,0.00000000e+00,9.96086268e-01,5.11614035e-01,4.72231205e-01,9.35294725e-05,-1.42082721e-04,5.30817636e+01
2.40000000e-02,9.60000000e-02,0.00000000e+00,9.96817912e-01,6.50768845e-01,1.91019639e-01,9.80534876e-05,-1.13800207e-04,9.23560861e+01
2.88000000e-02,9.60000000e-02,0.00000000e+00,9.95012566e-01,5.54911237e-01,2.50083950e-01,1.53496822e-04,-2.23643369e-04,1.00059010e+02
3.36000000e-02,9.60000000e-02,0.00000000e+00,9.88260273e-01,2.44613893e-01,2.61263589e-01,2.93226326e-04,-3.83459129e-04,9.48823257e+01
0.00000000e+00,1.00800000e-01,0.00000000e+00,9.85485295e-01,1.32929689e-01,7.51036203e-01,3.74553528e-04,-1.30882742e-04,4.34013353e+01
4.80000000e-03,1.00800000e-01,0.00000000e+00,9.83381897e-01,1.87136847e-01,3.87771626e-01,5.18024144e-04,1.88318570e-04,-1.57032309e+00
