x,y,z,avg_af,avg_relV,H_index,var_af,drift_flux,avg_dPdy
0.00000000e+00,1.92000000e-02,0.00000000e+00,9.76820352e-01,3.87855879e-01,3.79363880e-01,1.11274528e-03,3.38285311e-03,-2.64381859e+01
4.80000000e-03,1.92000000e-02,0.00000000e+00,9.92081773e-01,9.64246038e-01,2.73573921e-01,3.65168590e-04,6.23662730e-05,4.64886499e+01
9.60000000e-03,1.92000000e-02,0.00000000e+00,9.91414794e-01,8.07876130e-01,2.79879087e-01,2.49703408e-04,2.02825235e-04,1.89282297e+01
1.44000000e-02,1.92000000e-02,0.00000000e+00,9.93483553e-01,4.04666798e-01,7.02508485e-01,1.55542131e-04,1.63026706e-04,2.62652897e+01
1.92000000e-02,1.92000000e-02,0.00000000e+00,9.93022291e-01,3.36851259e-01,9.57242923e-01,1.44919787e-04,3.30415487e-05,5.02079122e+01
2.40000000e-02,1.92000000e-02,0.00000000e+00,9.84032037e-01,1.07862300e-01,5.40392641e-01,3.66855568e-04,-7.90745376e-05,4.28298018e+01
2.88000000e-02,1.92000000e-02,0.00000000e+00,9.93952173e-01,3.60274140e-01,5.92701594e-01,1.31964817e-04,1.11825483e-04,4.13707881e+01
3.36000000e-02,1.92000000e-02,0.00000000e+00,9.92743393e-01,5.11790885e-01,5.22950204e-01,1.85008940e-04,6.64758392e-04,2.16540072e+01
0.00000000e+00,2.40000000e-02,0.00000000e+00,9.81188869e-01,2.29658085e-01,4.56657127e-01,6.71551253e-04,7.97707067e-04,-7.19128325e+01
4.80000000e-03,2.40000000e-02,0.00000000e+00,9.81672655e-01,4.74266270e-01,6.20561537e-01,5.78310704e-04,-3.84272397e-04,-1.29691119e+02
9.60000000e-03,2.40000000e-02,0.00000000e+00,9.86459988e-01,4.81671048e-01,5.65549133e-01,3.40811927e-04,-2.50281563e-04,-1.84677423e+01
1.44000000e-02,2.40000000e-02,0.00000000e+00,9.95183734e-01,5.66648697e-01,5.99151401e-01,1.08667201e-04,1.82412920e-04,4.73845432e+00
1.92000000e-02,2.40000000e-02,0.00000000e+00,9.90172877e-01,2.64426053e-01,7.42837166e-01,2.14922620e-04,6.20817907e-05,-2.18098736e+01
2.40000000e-02,2.40000000e-02,0.00000000e+00,9.81451516e-01,1.30081496e-01,5.70013613e-01,4.84485084e-04,1.13328386e-04,9.86270123e+00
2.88000000e-02,2.40000000e-02,0.00000000e+00,9.91891123e-01,3.67469668e-01,5.45152625e-01,1.98864024e-04,-3.42754957e-05,2.34467424e+01
3.36000000e-02,2.40000000e-02,0.00000000e+00,9.90879452e-01,4.05374026e-01,4.31600121e-01,3.08469170e-04,6.15826646e-04,-1.05783155e+01
0.00000000e+00,2.88000000e-02,0.00000000e+00,9.92062331e-01,4.07109426e-01,1.86606188e-01,2.73028047e-04,7.60149621e-04,3.86278559e+01
4.80000000e-03,2.88000000e-02,0.00000000e+00,9.93689891e-01,5.18545960e-01,6.74459832e-01,1.66591313e-04,2.54177962e-04,4.23830712e+00
9.60000000e-03,2.88000000e-02,0.00000000e+00,9.88811157e-01,3.83518331e-01,8.19333007e-01,3.39744355e-04,8.60692554e-04,-3.54541421e+01
1.44000000e-02,2.88000000e-02,0.00000000e+00,9.96143563e-01,7.05057440e-01,6.02000319e-01,8.25554114e-05,7.16114435e-05,3.75931170e+01
1.92000000e-02,2.88000000e-02,0.00000000e+00,9.90270584e-01,2.28954679e-01,5.81957842e-01,2.30178022e-04,2.18854837e-04,2.47351166e+01
2.40000000e-02,2.88000000e-02,0.00000000e+00,9.87661195e-01,1.99984706e-01,6.39454058e-01,2.80642558e-04,1.68454637e-04,-5.19737998e+00
2.88000000e-02,2.88000000e-02,0.00000000e+00,9.87448321e-01,2.75040783e-01,6.34171344e-01,3.02006569e-04,1.24643770e-04,4.28849635e-01
3.36000000e-02,2.88000000e-02,0.00000000e+00,9.85533504e-01,2.66161200e-01,3.50297271e-01,4.69931141e-04,-1.71526131e-04,2.26701539e+01
0.00000000e+00,3.36000000e-02,0.00000000e+00,9.93909163e-01,5.16866432e-01,3.78223943e-01,1.47251564e-04,3.63057077e-04,1.57779679e+01
4.80000000e-03,3.36000000e-02,0.00000000e+00,9.93571566e-01,5.22652518e-01,5.45512774e-01,1.43338916e-04,2.07023317e-04,9.58492595e+00
9.60000000e-03,3.36000000e-02,0.00000000e+00,9.90881589e-01,3.94351342e-01,7.16602160e-01,1.95551098e-04,1.84800059e-04,-9.59561352e+00
1.44000000e-02,3.36000000e-02,0.00000000e+00,9.90043532e-01,5.87753359e-01,3.63328080e-01,2.67650331e-04,2.35303930e-04,-1.20310034e+01
1.92000000e-02,3.36000000e-02,0.00000000e+00,9.87756011e-01,2.42362212e-01,5.90031084e-01,3.13484375e-04,-1.80175732e-04,1.99845028e+01
2.40000000e-02,3.36000000e-02,0.00000000e+00,9.92211723e-01,2.95613204e-01,7.13005296e-01,1.59872525e-04,-2.72695582e-05,9.29660551e+00
2.88000000e-02,3.36000000e-02,0.00000000e+00,9.86953196e-01,2.28667396e-01,6.92972693e-01,3.06986908e-04,-1.84815226e-04,-2.90430692e+01
3.36000000e-02,3.36000000e-02,0.00000000e+00,9.87481137e-01,2.76556197e-01,5.35061376e-01,3.07412120e-04,-3.05440429e-04,4.07993501e+00
0.00000000e+00,3.84000000e-02,0.00000000e+00,9.95510992e-01,6.49695623e-01,5.01337425e-01,1.02138141e-04,1.47786348e-04,-4.18636813e+00
4.80000000e-03,3.84000000e-02,0.00000000e+00,9.93623584e-01,5.90298681e-01,6.28158809e-01,1.42551530e-04,1.99323222e-04,-2.19675650e+01
9.60000000e-03,3.84000000e-02,0.00000000e+00,9.92902539e-01,4.92607850e-01,7.54527305e-01,1.44116110e-04,1.13099777e-04,-1.07017389e+01
1.44000000e-02,3.84000000e-02,0.00000000e+00,9.88406165e-01,4.05687067e-01,5.32265405e-01,2.62981472e-04,5.92250156e-04,1.03466605e+01
1.92000000e-02,3.84000000e-02,0.00000000e+00,9.81669280e-01,2.45764477e-01,3.94144616e-01,7.22649252e-04,2.81658956e-04,-8.81188709e+00
2.40000000e-02,3.84000000e-02,0.00000000e+00,9.90468595e-01,3.77382751e-01,4.87512544e-01,2.45798109e-04,-3.33176275e-04,-2.56664151e+01
2.88000000e-02,3.84000000e-02,0.00000000e+00,9.88264697e-01,2.20680565e-01,6.63049536e-01,2.80803327e-04,-7.67173494e-05,-8.04106778e+00
3.36000000e-02,3.84000000e-02,0.00000000e+00,9.91558820e-01,3.87195232e-01,5.96043598e-01,1.88403867e-04,-2.14466626e-04,-1.18411977e+01
0.00000000e+00,4.32000000e-02,0.00000000e+00,9.95442299e-01,6.99356783e-01,4.09327004e-01,1.07047685e-04,-2.38723060e-05,3.12809582e+01
4.80000000e-03,4.32000000e-02,0.00000000e+00,9.93620314e-01,5.72630467e-01,6.08350136e-01,1.31851899e-04,9.38532270e-05,2.70481941e+01
9.60000000e-03,4.32000000e-02,0.00000000e+00,9.94033495e-01,7.12385685e-01,6.18437305e-01,1.34179190e-04,2.80946099e-04,-9.53540985e+00
1.44000000e-02,4.32000000e-02,0.00000000e+00,9.76173777e-01,2.47733002e-01,4.99434019e-01,9.63542306e-04,1.34206096e-03,-9.16088781e+01
1.92000000e-02,4.32000000e-02,0.00000000e+00,9.75571795e-01,1.70018690e-01,5.34182937e-01,8.68736969e-04,2.37042935e-04,-7.71353228e+01
2.40000000e-02,4.32000000e-02,0.00000000e+00,9.92815196e-01,4.56732593e-01,7.50732386e-01,1.94112970e-04,-2.62586110e-04,2.22488633e+01
2.88000000e-02,4.32000000e-02,0.00000000e+00,9.86842560e-01,2.34221446e-01,3.65445160e-01,3.53957551e-04,-2.19644290e-04,4.51472555e+01
3.36000000e-02,4.32000000e-02,0.00000000e+00,9.93800043e-01,4.25169198e-01,5.08676900e-01,1.34976978e-04,-1.55415637e-04,3.41485925e+01
0.00000000e+00,4.80000000e-02,0.00000000e+00,9.93838272e-01,6.09459420e-01,4.53299732e-01,1.43374525e-04,-1.11717893e-04,4.73323507e+01
4.80000000e-03,4.80000000e-02,0.00000000e+00,9.93118208e-01,5.55654469e-01,7.31965745e-01,1.45907475e-04,-1.08639060e-05,2.50804687e+01
9.60000000e-03,4.80000000e-02,0.00000000e+00,9.91294027e-01,6.07366317e-01,6.06262990e-01,1.95416923e-04,2.03746003e-04,-2.85449577e+00
1.44000000e-02,4.80000000e-02,0.00000000e+00,9.87460070e-01,1.63880122e-01,9.67449673e-01,2.72734051e-04,-1.47444211e-05,2.77828715e+00
1.92000000e-02,4.80000000e-02,0.00000000e+00,9.90757343e-01,1.98802919e-01,6.75300396e-01,2.15815085e-04,2.04706295e-04,1.80701188e+01
2.40000000e-02,4.80000000e-02,0.00000000e+00,9.90166100e-01,3.44621639e-01,8.31270402e-01,2.21449004e-04,7.88688298e-05,3.18525819e+01
2.88000000e-02,4.80000000e-02,0.00000000e+00,9.85904084e-01,2.11611006e-01,7.11786416e-01,3.92443241e-04,-9.13701407e-05,3.36002686e+01
3.36000000e-02,4.80000000e-02,0.00000000e+00,9.94711960e-01,4.58444220e-01,5.95700167e-01,1.09751784e-04,3.26206104e-05,3.40692662e+01
0.00000000e+00,5.28000000e-02,0.00000000e+00,9.93008521e-01,4.35659528e-01,8.43225267e-01,1.52347672e-04,-7.39741366e-05,3.76472576e+01
4.80000000e-03,5.28000000e-02,0.00000000e+00,9.95985975e-01,6.94361056e-01,1.03655830e+00,8.21451041e-05,-1.04239177e-04,4.75181289e+01
9.60000000e-03,5.28000000e-02,0.00000000e+00,9.94067684e-01,5.16165719e-01,1.07424703e+00,1.18564351e-04,-1.42240202e-04,4.62245306e+01
1.44000000e-02,5.28000000e-02,0.00000000e+00,9.91957286e-01,1.64702236e-01,4.10761593e-01,1.82467997e-04,5.00273598e-05,5.43315418e+01
1.92000000e-02,5.28000000e-02,0.00000000e+00,9.93935381e-01,2.66981308e-01,6.19997783e-01,1.30598594e-04,8.22094211e-05,3.81759500e+01
2.40000000e-02,5.28000000e-02,0.00000000e+00,9.88030099e-01,2.55633658e-01,7.48227736e-01,2.60013453e-04,3.22129757e-04,7.65997662e+00
2.88000000e-02,5.28000000e-02,0.00000000e+00,9.88348361e-01,2.18024720e-01,6.51132730e-01,2.77897203e-04,1.19401194e-04,3.02600991e+01
3.36000000e-02,5.28000000e-02,0.00000000e+00,9.95120890e-01,5.77609174e-01,4.35417765e-01,1.10284340e-04,3.73292989e-05,4.44576419e+01
0.00000000e+00,5.76000000e-02,0.00000000e+00,9.96128931e-01,5.58729222e-01,6.96712575e-01,8.33960792e-05,-5.75002613e-05,9.96115988e+01
4.80000000e-03,5.76000000e-02,0.00000000e+00,9.96309472e-01,7.15052695e-01,1.01150404e+00,7.66735109e-05,-1.98819328e-04,8.13089650e+01
9.60000000e-03,5.76000000e-02,0.00000000e+00,9.95324779e-01,4.86252956e-01,1.19187808e+00,1.00580235e-04,-2.09760050e-04,6.34957140e+01
1.44000000e-02,5.76000000e-02,0.00000000e+00,9.90994182e-01,1.75140290e-01,4.98288677e-01,2.12871808e-04,-6.53681770e-05,5.79449146e+01
1.92000000e-02,5.76000000e-02,0.00000000e+00,9.95140227e-01,3.49208045e-01,3.51413428e-01,1.18733360e-04,1.50240172e-04,5.98381466e+01
2.40000000e-02,5.76000000e-02,0.00000000e+00,9.91373291e-01,3.11374323e-01,6.81171469e-01,2.19154555e-04,1.97947588e-04,3.37807220e+01
2.88000000e-02,5.76000000e-02,0.00000000e+00,9.83006304e-01,2.01461379e-01,5.22713445e-01,5.78045271e-04,-1.42741595e-04,3.13116303e+01
3.36000000e-02,5.76000000e-02,0.00000000e+00,9.95232326e-01,6.35025770e-01,4.57141901e-01,1.08184449e-04,1.50980734e-04,6.49645250e+01
0.00000000e+00,6.24000000e-02,0.00000000e+00,9.89453423e-01,4.24388919e-01,7.47115373e-01,2.60850939e-04,-3.59458045e-05,7.27922745e+01
4.80000000e-03,6.24000000e-02,0.00000000e+00,9.94887630e-01,6.38655720e-01,7.83698255e-01,1.09690942e-04,-3.90847674e-04,3.90987655e+01
9.60000000e-03,6.24000000e-02,0.00000000e+00,9.97295747e-01,6.73934652e-01,4.46445171e-01,7.91411294e-05,-1.84044193e-04,5.13876830e+01
1.44000000e-02,6.24000000e-02,0.00000000e+00,9.93086664e-01,3.24427275e-01,3.21277216e-01,1.73706719e-04,-3.20764226e-04,4.59093882e+01
1.92000000e-02,6.24000000e-02,0.00000000e+00,9.92643832e-01,3.85024167e-01,2.93437115e-01,1.89187643e-04,8.19715875e-05,3.38331393e+01
2.40000000e-02,6.24000000e-02,0.00000000e+00,9.88622587e-01,3.21184597e-01,4.18077931e-01,3.20160010e-04,1.10107580e-04,5.63528769e-01
2.88000000e-02,6.24000000e-02,0.00000000e+00,9.81605060e-01,2.81737193e-01,3.69324384e-01,5.46794310e-04,6.16229267e-04,-7.99442897e-02
3.36000000e-02,6.24000000e-02,0.00000000e+00,9.93346591e-01,6.64690043e-01,5.46556735e-01,1.58684982e-04,4.75949183e-04,2.32426605e+01
0.00000000e+00,6.72000000e-02,0.00000000e+00,9.77747046e-01,2.63771505e-01,5.73222571e-01,6.34283221e-04,6.17078036e-05,-1.57543379e+02
4.80000000e-03,6.72000000e-02,0.00000000e+00,9.90820275e-01,5.34039588e-01,6.40119978e-01,2.31816656e-04,-7.60298058e-04,2.26623856e+00
9.60000000e-03,6.72000000e-02,0.00000000e+00,9.93318999e-01,7.47405697e-01,2.67133490e-01,2.60451842e-04,-9.07075924e-04,1.01731582e+01
1.44000000e-02,6.72000000e-02,0.00000000e+00,9.93257715e-01,4.20633161e-01,4.14874085e-01,1.54497081e-04,-3.27946933e-04,2.87216567e+01
1.92000000e-02,6.72000000e-02,0.00000000e+00,9.91717425e-01,3.91604634e-01,3.86242828e-01,1.99386275e-04,-1.00194610e-04,1.22081486e+01
2.40000000e-02,6.72000000e-02,0.00000000e+00,9.91563010e-01,3.09740541e-01,6.68687672e-01,1.76791458e-04,-4.73386471e-05,2.14543542e+00
2.88000000e-02,6.72000000e-02,0.00000000e+00,9.84305899e-01,2.43183074e-01,7.49951506e-01,3.84671408e-04,7.94568694e-05,-3.52498364e+01
3.36000000e-02,6.72000000e-02,0.00000000e+00,9.82880945e-01,3.69454916e-01,4.48555017e-01,5.89164396e-04,8.58681049e-04,-9.74531182e+01
0.00000000e+00,7.20000000e-02,0.00000000e+00,9.88081102e-01,2.42456986e-01,5.93204325e-01,3.06865723e-04,-1.95095790e-05,-3.31102944e+01
4.80000000e-03,7.20000000e-02,0.00000000e+00,9.81209562e-01,2.30176020e-01,7.81435207e-01,4.51011429e-04,1.38198303e-04,-8.63116130e+01
9.60000000e-03,7.20000000e-02,0.00000000e+00,9.86459663e-01,4.12148303e-01,3.10272857e-01,4.18964289e-04,-1.18114392e-03,-3.40575885e+01
1.44000000e-02,7.20000000e-02,0.00000000e+00,9.90651202e-01,4.17754229e-01,5.26734093e-01,2.16432951e-04,-2.67121318e-04,-2.21035726e+01
1.92000000e-02,7.20000000e-02,0.00000000e+00,9.92686563e-01,4.43675658e-01,6.92136104e-01,1.54147951e-04,-1.40725218e-04,-2.39145908e+01
2.40000000e-02,7.20000000e-02,0.00000000e+00,9.94712489e-01,4.17694162e-01,7.21685131e-01,1.11233849e-04,5.40705249e-06,-1.96733046e+00
2.88000000e-02,7.20000000e-02,0.00000000e+00,9.90437178e-01,2.70040674e-01,8.51851095e-01,2.13435676e-04,-9.33337514e-05,6.54060156e+00
3.36000000e-02,7.20000000e-02,0.00000000e+00,9.81275178e-01,1.80650666e-01,6.60529823e-01,4.77604563e-04,-2.77732929e-04,2.25764787e-01
0.00000000e+00,7.68000000e-02,0.00000000e+00,9.89465531e-01,2.57135192e-01,2.73346687e-01,3.56928331e-04,-2.98935245e-04,7.42278953e+01
4.80000000e-03,7.68000000e-02,0.00000000e+00,9.87198351e-01,2.55876729e-01,6.00390241e-01,3.21059969e-04,-2.93764914e-06,1.03346242e+01
9.60000000e-03,7.68000000e-02,0.00000000e+00,9.87153777e-01,2.20037015e-01,5.52873872e-01,2.88550595e-04,-3.04786645e-05,-5.38644932e+00
1.44000000e-02,7.68000000e-02,0.00000000e+00,9.92483752e-01,4.32527519e-01,5.25704961e-01,1.67999646e-04,-1.79648640e-04,-1.89810958e+01
1.92000000e-02,7.68000000e-02,0.00000000e+00,9.94026624e-01,4.89234887e-01,6.98685849e-01,1.29098877e-04,-1.40569083e-04,-6.68184236e+00
2.40000000e-02,7.68000000e-02,0.00000000e+00,9.98057645e-01,7.59335023e-01,7.61710951e-01,4.11824344e-05,3.73491739e-05,-8.03119302e-01
2.88000000e-02,7.68000000e-02,0.00000000e+00,9.94317676e-01,3.94284833e-01,8.08197141e-01,1.16020398e-04,8.54175385e-06,-1.11839363e+01
3.36000000e-02,7.68000000e-02,0.00000000e+00,9.86223366e-01,1.98778629e-01,3.29791634e-01,3.77460031e-04,7.67020084e-05,5.80401763e+00
0.00000000e+00,8.16000000e-02,0.00000000e+00,9.78684328e-01,1.72721134e-01,6.40374663e-01,7.16985465e-04,-3.05662592e-04,-4.42718782e+01
4.80000000e-03,8.16000000e-02,0.00000000e+00,9.87376315e-01,2.60255335e-01,5.13255563e-01,3.66796745e-04,-1.25201478e-04,2.28739041e+01
9.60000000e-03,8.16000000e-02,0.00000000e+00,9.87107620e-01,1.95240818e-01,6.43670469e-01,2.76705205e-04,-2.94476792e-05,6.09764577e+00
1.44000000e-02,8.16000000e-02,0.00000000e+00,9.95272174e-01,5.92384136e-01,3.27357413e-01,1.12853898e-04,-1.90311976e-04,2.11780255e+01
1.92000000e-02,8.16000000e-02,0.00000000e+00,9.96325590e-01,6.43234967e-01,7.59433341e-01,7.60906307e-05,-6.48105329e-05,4.35469946e+01
2.40000000e-02,8.16000000e-02,0.00000000e+00,9.95206850e-01,6.36365245e-01,7.21190493e-01,9.98662590e-05,1.62803729e-05,1.23013224e+01
2.88000000e-02,8.16000000e-02,0.00000000e+00,9.96372334e-01,4.68963166e-01,8.36656544e-01,7.39340731e-05,1.03818096e-05,2.78303506e+01
3.36000000e-02,8.16000000e-02,0.00000000e+00,9.85876712e-01,2.13996628e-01,3.26966952e-01,4.27850643e-04,1.18125922e-05,-2.09077580e+00
0.00000000e+00,8.64000000e-02,0.00000000e+00,9.87710943e-01,1.82002150e-01,5.59134777e-01,3.34993995e-04,1.19188664e-04,4.69268370e+00
4.80000000e-03,8.64000000e-02,0.00000000e+00,9.88889777e-01,2.64550389e-01,5.44945587e-01,2.97521945e-04,-1.08281045e-04,9.48539692e+00
9.60000000e-03,8.64000000e-02,0.00000000e+00,9.90591433e-01,2.64010413e-01,7.01276567e-01,2.15754794e-04,1.31476545e-04,2.52506207e+01
1.44000000e-02,8.64000000e-02,0.00000000e+00,9.95120573e-01,6.62823597e-01,3.88315191e-01,1.09510601e-04,-1.97488379e-04,-1.45398701e+00
1.92000000e-02,8.64000000e-02,0.00000000e+00,9.92584183e-01,5.07284654e-01,8.06065504e-01,1.66366345e-04,-2.09704146e-04,-4.34948203e+01
2.40000000e-02,8.64000000e-02,0.00000000e+00,9.94994157e-01,5.85397092e-01,7.00470827e-01,1.06703482e-04,-1.02207498e-04,-2.43374312e+01
2.88000000e-02,8.64000000e-02,0.00000000e+00,9.90819988e-01,4.08971435e-01,6.11976750e-01,2.25949805e-04,-5.64456215e-06,-6.74732238e+01
3.36000000e-02,8.64000000e-02,0.00000000e+00,9.88747534e-01,2.35576119e-01,4.58068178e-01,3.07916680e-04,1.77914119e-04,-2.37397929e+01
0.00000000e+00,9.12000000e-02,0.00000000e+00,9.90025882e-01,1.83383746e-01,7.20648302e-01,2.26602636e-04,1.98626084e-05,9.10942492e+00
4.80000000e-03,9.12000000e-02,0.00000000e+00,9.87546557e-01,2.97741647e-01,2.34486336e-01,4.25901996e-04,-1.53410966e-04,3.39590862e+01
9.60000000e-03,9.12000000e-02,0.00000000e+00,9.92898627e-01,3.62456869e-01,6.85978430e-01,1.57583921e-04,2.71144958e-05,4.47843530e+01
1.44000000e-02,9.12000000e-02,0.00000000e+00,9.95374099e-01,6.47648450e-01,5.07036585e-01,9.66452542e-05,-1.07603971e-04,4.10408059e+01
1.92000000e-02,9.12000000e-02,0.00000000e+00,9.97363934e-01,6.65354216e-01,6.69847634e-01,5.29645455e-05,-7.95137699e-05,4.04754277e+01
2.40000000e-02,9.12000000e-02,0.00000000e+00,9.98543479e-01,7.35132857e-01,8.37212494e-01,2.90618679e-05,-5.16259678e-05,3.95219564e+01
2.88000000e-02,9.12000000e-02,0.00000000e+00,9.98687026e-01,5.26625303e-01,3.96389047e-01,3.17260084e-05,-1.03594114e-04,4.98022318e+01
3.36000000e-02,9.12000000e-02,0.00000000e+00,9.89454374e-01,2.69338587e-01,3.43364576e-01,3.81015987e-04,1.67687113e-04,1.79397446e+01
0.00000000e+00,9.60000000e-02,0.00000000e+00,9.91148032e-01,1.47355873e-01,5.69439711e-01,2.10140673e-04,1.15316991e-04,4.21537331e+01
4.80000000e-03,9.60000000e-02,0.00000000e+00,9.81043947e-01,1.92444578e-01,4.74044935e-01,5.44213737e-04,-7.98010999e-05,1.76184078e+01
9.60000000e-03,9.60000000e-02,0.00000000e+00,9.93343798e-01,4.47239481e-01,6.02768245e-01,1.58112004e-04,-2.44123665e-04,3.08210978e+01
1.44000000e-02,9.60000000e-02,0.00000000e+00,9.95509405e-01,5.97169884e-01,6.38754929e-01,9.74956987e-05,-9.14184726e-05,3.24867728e+01
1.92000000e-02,9.60000000e-02,0.00000000e+00,9.97517643e-01,7.28799540e-01,7.88282864e-01,4.93127155e-05,-7.80853225e-05,4.48112482e+01
2.40000000e-02,9.60000000e-02,0.00000000e+00,9.99311788e-01,9.26476019e-01,9.28407261e-01,1.31744519e-05,-4.46362869e-06,4.97358283e+01
2.88000000e-02,9.60000000e-02,0.00000000e+00,9.99612556e-01,7.62711590e-01,8.18358091e-01,7.41162363e-06,-9.92245554e-06,7.45473504e+01
3.36000000e-02,9.60000000e-02,0.00000000e+00,9.91113603e-01,3.56856354e-01,1.65376888e-01,3.23740903e-04,-8.13480396e-05,7.13883374e+01
0.00000000e+00,1.00800000e-01,0.00000000e+00,9.88078567e-01,1.85000366e-01,3.93487524e-01,3.32729592e-04,-3.82770912e-04,4.62417799e+01
